1	1	100	-14.457602	6.007611	7.565565	-2.704834	10.087026
2	3	90	3.350966	-5.870830	-4.153893	-1.595832	9.917634
2	3	3	-8.986445	0.573565	5.941481	-1.595833	9.917634
2	3	7	-12.304170	5.677994	5.941481	-1.595833	9.917634
3	3	42	1.114323	-4.401154	-0.438942	-3.099947	10.961672
3	3	42	-10.901714	0.668449	7.609704	-3.099952	10.961672
3	3	16	-17.529241	5.817126	7.609704	-3.099933	10.961672
4	3	34	1.239263	-2.836486	-2.756329	-1.438059	11.217855
4	3	46	-11.083150	3.138023	8.256971	-1.438059	11.217855
4	3	20	-5.052841	3.138023	2.147337	-1.438059	11.217855
5	5	20	7.972778	-6.627160	-5.972653	6.625214	4.624996
5	5	66	3.279065	-6.626909	-5.871491	-4.109011	9.959204
5	5	10	-5.502445	-1.210893	6.124108	-4.109009	9.959204
5	5	3	-9.974642	5.291700	6.124122	-4.109009	9.959204
5	5	1	-2.678383	5.291333	0.009576	-4.109011	9.959204
6	3	25	-8.435129	7.782861	-0.626187	-2.613346	11.345916
6	3	30	-12.772052	7.782861	5.936477	-2.613346	11.345916
6	3	45	2.436249	-3.838088	-6.562647	-2.613346	11.345916
7	6	23	-11.115528	0.716449	7.465110	-1.793476	10.413011
7	6	18	-12.733693	6.703052	7.465110	3.250149	9.534647
7	6	28	-16.069917	6.703052	7.465110	-1.793476	10.413011
7	6	11	-7.779304	0.716449	7.465109	3.250149	9.534647
7	6	17	3.591391	-5.200383	-4.085705	3.250149	9.534647
7	6	3	0.246385	-0.467185	-1.277088	-1.793476	10.413011
8	2	76	-10.192517	5.825937	-1.609124	-5.204277	11.913998
8	2	24	-14.692451	5.825937	4.954778	-5.204277	11.913998
9	4	60	2.758774	-3.061099	-6.417215	-2.636238	9.378445
9	4	28	-8.256294	8.055627	-0.072937	-2.636238	9.378445
9	4	9	-13.870863	8.055627	6.101584	-2.636238	9.378445
9	4	3	2.736673	2.616727	-6.411682	-2.636238	9.378445
10	2	65	-8.927050	7.329641	1.581479	-7.051051	10.607421
10	2	35	-13.992799	7.329641	6.865111	-7.051051	10.607421
11	2	18	-14.159667	8.264012	5.379881	-5.246810	10.322565
11	2	82	-12.143093	8.263643	-0.950931	-5.246810	10.322565
12	3	35	-4.277897	-1.376670	6.609587	6.596181	4.836613
12	3	53	6.817337	-5.848553	-3.906999	6.596182	4.836613
12	3	12	-10.188679	5.266448	6.609601	6.596182	4.836613
13	3	62	-13.362907	7.475803	7.528122	-3.790296	10.455101
13	3	34	1.593951	-3.987673	-2.434415	-3.790296	10.455101
13	3	4	-2.392896	7.461458	-1.707625	-3.790296	10.455101
14	1	100	-15.011295	6.559404	6.801730	-5.660124	11.611777
15	2	84	-14.595945	6.361384	7.200716	-4.215893	11.049075
15	2	16	1.693623	1.494477	-2.323682	-4.215893	11.049075
16	3	21	-11.245791	5.206391	7.760466	6.617296	3.589348
16	3	64	-15.260928	5.206886	7.760466	-1.718338	9.776236
16	3	15	5.026976	-4.109756	-4.333473	6.617296	3.589348
17	1	100	-16.720983	6.128343	5.763296	-3.990342	10.683122
18	5	26	5.363349	-4.954740	-4.033548	7.368701	2.238146
18	5	10	-12.851668	4.677258	5.951600	-4.450775	8.425883
18	5	8	-6.970639	4.598551	5.951600	7.368701	2.238146
18	5	29	0.616225	-3.625668	4.547932	7.368701	2.238146
18	5	27	-9.124208	-0.425880	5.951600	-4.450776	8.425883
19	5	31	1.227898	-0.721021	-1.208879	-3.513672	8.960027
19	5	15	-6.536026	1.369482	5.704418	-3.513660	8.960027
19	5	7	-7.096328	5.396805	5.704419	7.652131	2.565298
19	5	19	-12.891278	5.396805	5.704420	-3.513660	8.960027
19	5	28	7.032194	-0.723628	-2.509129	7.652131	2.565298
20	2	67	-8.716274	5.043290	3.693459	-9.032069	8.448689
20	2	33	3.106207	-6.669287	-7.566764	-9.032069	8.448689
21	3	77	-13.620930	7.967096	5.847053	-5.272658	7.927927
21	3	14	-7.678457	7.967096	5.847053	5.127016	3.892169
21	3	9	3.257717	-2.702638	-0.047910	5.127016	3.892170
22	1	100	-18.675933	9.722295	8.600203	-1.031904	9.296654
23	2	61	-13.240913	6.736385	5.569167	-9.690605	11.228733
23	2	39	2.665410	-3.312934	-4.458436	-9.690605	11.228733
24	3	4	-8.732523	8.466080	9.058061	6.328018	4.678929
24	3	3	4.295890	-2.842918	3.156876	6.328018	4.678929
