1	2	55	-11.772367	5.835925	4.815436	10.409181	-4.697944	5.434749	7.227279
1	2	45	5.577019	-5.772919	-3.001279	-10.411846	-4.697943	5.434749	2.403092
2	8	21	-2.863203	0.485728	-1.851504	-13.759983	-7.162408	6.265517	-4.365802
2	8	7	-7.539332	0.858468	5.687040	-8.512772	-7.162408	6.265517	-4.365802
2	8	34	3.953816	-3.144218	-5.461028	-19.165828	-7.162408	6.265517	-4.365802
2	8	5	-2.172314	5.912462	-2.754977	-8.224312	3.342061	0.895642	-4.365802
2	8	2	-12.728251	6.155773	5.690844	-2.974974	-7.162408	6.265517	-4.342145
2	8	9	10.192784	-5.366200	-5.463015	-19.165829	3.342061	0.895642	-4.365802
2	8	20	-8.836258	6.153417	-0.455478	-8.220445	-7.162408	6.265517	-4.365802
2	8	2	-16.487004	6.155930	5.690847	7.338647	-7.162408	6.265517	4.894517
3	7	8	-17.703917	5.365051	5.483751	6.797891	-4.980483	8.942107	8.752480
3	7	15	-12.497422	5.365051	-0.102678	5.424806	-4.980483	8.942107	8.742944
3	7	4	-6.377796	5.365027	-0.102678	-4.138848	-4.980483	8.942107	-2.898922
3	7	42	-5.599819	-1.017031	-0.102678	-3.677234	-4.980483	8.942107	3.233918
3	7	20	3.847956	-5.268901	-5.707361	-20.578463	-4.980483	8.942107	-2.913303
3	7	5	-4.960790	-1.017142	5.483751	-9.884441	-4.980483	8.942107	-2.913298
3	7	6	-11.288399	-1.016954	5.483751	0.743012	-4.980483	8.942107	6.263210
4	6	18	5.586661	-4.640905	-2.128518	-15.801812	-2.548314	5.342497	-2.579106
4	6	52	-10.275344	6.906128	6.386551	7.639475	-2.548314	5.342497	0.516062
4	6	14	10.831712	-4.640909	-5.173863	-15.414191	3.903960	-0.146759	-2.579106
4	6	5	-15.345427	6.906128	6.386934	10.470608	-2.548314	5.342497	5.495864
4	6	7	-5.030296	6.906115	6.372011	7.638484	3.903960	-0.146759	0.516062
4	6	4	-10.100395	6.906128	6.386500	10.470579	3.903960	-0.146759	5.495864
5	3	25	3.803248	-2.428856	-8.247338	-14.557742	-3.823968	6.242335	-2.711581
5	3	48	-6.732717	7.211420	-1.895415	-7.069792	-3.823968	6.242335	-2.711580
5	3	27	9.949968	-2.429094	-8.415830	-14.657730	5.490993	1.284186	-2.711581
6	3	30	6.965835	-6.537412	-0.923693	-14.029569	-5.413267	8.178227	-6.441246
6	3	53	9.754356	-6.537415	-0.923710	-14.029571	6.462229	3.301093	-6.441246
6	3	17	-2.166191	-1.374561	5.349907	-7.503204	-5.413267	8.178227	-6.441246
7	4	14	-13.015149	6.356737	9.101632	-2.120088	-4.024509	3.495074	-3.298319
7	4	77	-7.169266	0.938041	9.101631	-7.781732	-4.024509	3.495074	-3.336872
7	4	4	-13.016327	6.356737	9.101632	4.308589	-4.024509	3.495074	-0.250846
7	4	5	-19.167523	6.356737	9.101632	8.575869	-4.024509	3.495074	5.878773
8	5	10	-9.523971	6.548719	7.211432	8.554792	5.039618	1.501685	5.792709
8	5	64	10.212608	-4.330751	-3.343285	-19.376483	5.039618	1.501685	-4.290554
8	5	17	-3.926590	6.545627	7.210998	-3.866858	5.039618	1.501685	-0.851722
8	5	8	-4.433109	6.547187	7.211217	5.166855	5.039618	1.501685	1.787476
8	5	1	-6.554489	6.548640	1.668116	3.714655	5.039618	1.501685	5.792477
9	3	37	11.274785	-7.917746	-5.217755	-19.661462	6.104357	0.882135	-5.690158
9	3	40	-6.387988	-2.560669	7.386433	-7.618627	-3.106469	6.316732	-5.689614
9	3	23	4.909575	-7.798064	-5.217384	-17.858582	-3.106469	6.316732	-5.690158
10	9	40	6.153742	4.138067	-3.851764	-13.521673	6.301577	2.735170	-3.829690
10	9	11	-5.590453	8.663892	7.277798	-1.286056	6.301577	2.735171	-3.537973
10	9	13	-10.845942	8.690287	7.293531	-1.284737	-1.923021	8.858182	-3.536773
10	9	13	-5.074574	8.652401	1.132966	-3.982498	-1.923021	8.858182	-3.829661
10	9	10	-7.776572	8.685000	7.290390	8.783707	6.301577	2.735172	5.528476
10	9	2	-11.111375	8.690408	7.293603	4.518432	-1.923021	8.858182	1.123208
10	9	2	-1.992047	8.394257	0.788125	5.719331	6.301577	2.735171	5.528476
10	9	6	-5.857935	8.668442	7.280519	4.517331	6.301577	2.735170	1.123208
10	9	3	-13.022658	8.690845	7.293863	8.783997	-1.923021	8.858182	5.528476
11	5	28	10.375123	-5.981695	-5.089327	-19.761905	6.992560	1.536709	1.020215
11	5	22	6.269202	-5.981687	-5.089327	-19.773753	-0.312798	5.913346	-5.003496
11	5	34	6.269169	-5.981687	-5.089327	-19.761904	-0.312798	5.913346	1.020215
11	5	13	10.375156	-5.981695	-5.089327	-19.773754	6.992560	1.536709	-5.003496
11	5	3	-6.203573	-0.493457	6.690853	2.842896	-0.312798	5.913346	7.188958
12	7	32	-11.000901	-0.640424	7.526608	6.847219	-3.944347	8.104018	6.340436
12	7	46	-5.038388	-0.640424	7.526608	-5.373551	-3.944347	8.104018	-6.117931
12	7	6	-5.077607	-0.640424	7.526608	6.847219	4.958147	3.487849	6.340436
12	7	11	-16.079809	4.822375	7.526608	12.301623	-3.944347	8.104018	6.340727
12	7	2	-10.156462	4.822375	7.526608	12.301623	4.958147	3.487849	6.340727
12	7	2	6.276061	-6.582116	3.715834	-13.524172	4.958147	3.487849	-6.117939
12	7	1	1.008318	-0.665309	7.298383	-5.478187	4.958148	3.487849	-6.117932
13	5	62	-11.248522	5.859643	8.751360	3.651958	-0.927650	4.675557	-1.554762
13	5	16	-6.884866	5.859643	8.751360	3.651958	5.909559	-0.729794	-1.554762
13	5	11	5.473263	-1.475729	-1.012847	-14.973315	-0.927650	4.675557	-5.089228
13	5	9	9.836919	-1.475729	-1.075867	-14.973423	5.909559	-0.729794	-5.089228
13	5	2	-13.236770	5.859643	8.751360	9.780737	-0.927650	4.675557	4.681103
14	3	57	-14.577828	2.332112	7.029512	4.314843	-0.934573	6.821163	5.564013
14	3	25	8.481677	-8.645268	-2.877517	-13.196290	5.786857	0.263018	-0.971571
14	3	18	-8.344985	2.332112	7.029512	4.314843	5.786857	0.263018	5.564013
15	10	17	-12.538895	6.256539	5.820489	10.901211	0.697631	0.225206	6.030157
15	10	7	-6.951917	6.249286	5.820478	10.899924	5.473201	0.189503	6.030157
15	10	4	-6.341744	6.245398	5.820464	-0.142534	-2.988794	6.395255	-6.256990
15	10	7	-12.674448	6.256553	5.820489	10.901213	-2.988794	6.395255	6.030157
15	10	8	-6.204115	6.244271	5.820459	-0.142753	0.697627	0.225207	-6.256997
15	10	27	9.100375	-4.841486	-3.252224	-15.315850	5.473201	0.189503	-6.267125
15	10	9	0.657013	5.144695	0.554455	6.689872	5.473201	0.189503	6.030156
15	10	3	0.568871	5.198301	5.503323	-0.437008	5.473201	0.189503	-6.263466
15	10	15	1.807144	4.194580	-0.967040	-5.096485	0.697631	0.225206	-6.267125
15	10	3	1.603932	4.402830	-0.738921	-4.837971	-2.988794	6.395255	-6.267125
16	6	13	-6.282699	6.589727	-2.264030	-7.430218	-0.622708	6.539319	-2.872524
16	6	20	6.611401	4.272380	-8.548133	-14.463797	7.163199	1.477474	-2.873403
16	6	15	9.252914	-0.812180	-8.692682	-17.529482	7.163199	1.477474	-2.873441
16	6	28	-7.616452	6.589727	-2.184928	2.869664	7.163199	1.477474	8.644977
16	6	21	-12.904133	6.589727	-2.131781	2.869664	-0.622708	6.539319	8.644977
16	6	3	3.965231	-0.807730	-7.877015	-17.506347	-0.622708	6.539319	-2.873400
17	2	85	5.339959	-6.058409	-3.082511	-9.402959	0.930021	8.080354	2.453464
17	2	15	-12.068202	6.158878	4.599545	8.416602	0.930020	8.080355	9.081129
18	10	23	-10.972841	-0.536845	5.155703	6.439399	0.090130	6.308842	2.532159
18	10	11	-6.370894	-0.536907	5.155702	-0.513650	0.090130	6.308842	-3.271020
18	10	18	9.956839	-6.791349	-4.742835	-9.325365	5.604932	0.253177	-3.710764
18	10	21	3.983944	-5.793241	-4.728894	-9.318781	0.090130	6.308842	-3.710762
18	10	5	-15.281693	5.002183	5.155703	8.567559	0.090130	6.308842	2.532161
18	10	5	-5.514918	-0.537048	5.155698	9.210015	5.604932	0.253177	7.142807
18	10	9	-11.487806	-0.536845	5.155703	9.210015	0.090130	6.308842	7.142807
18	10	2	-9.823791	5.002182	5.155703	11.337840	5.604932	0.253177	7.142807
18	10	2	-9.308829	5.002182	5.155703	8.567558	5.604932	0.253177	2.532161
18	10	3	-4.999919	-0.537259	5.155690	6.439398	5.604932	0.253177	2.532159
19	8	12	-9.420681	7.524078	1.002309	5.135773	-1.698488	7.365606	6.336366
19	8	9	8.093760	-4.804878	-4.922696	-9.122280	-1.698488	7.365606	-3.146318
19	8	27	10.302004	-4.804878	-4.936367	-9.122400	7.050022	3.904525	-3.146321
19	8	13	-12.709979	7.524078	6.711936	8.549427	7.050022	3.904525	6.511022
19	8	7	-2.211981	7.524078	-1.200903	-5.945004	-1.698488	7.365606	-2.885168
19	8	14	-7.013329	7.524078	0.848650	5.078189	7.050022	3.904525	6.328959
19	8	9	4.278113	-4.784546	-4.712291	1.425015	7.050022	3.904525	4.946273
19	8	9	-14.918229	7.524078	6.715030	8.549524	-1.698488	7.365606	6.511023
20	6	14	-12.597513	5.876110	6.488397	8.552620	6.918316	-1.431189	6.835012
20	6	29	8.999242	-5.983341	-5.339605	-10.367330	6.918316	-1.431189	2.772340
20	6	15	-2.694460	-0.674165	6.488397	-3.701286	6.918316	-1.431189	-3.122290
20	6	20	-7.973376	-0.674020	6.488397	5.259091	6.918316	-1.431189	6.835012
20	6	17	9.002428	-5.983341	-5.339605	-13.931720	6.918316	-1.431189	-3.122291
20	6	5	-7.333821	5.876110	6.488397	-0.322006	6.918316	-1.431189	-3.010608
21	5	14	-15.168910	5.078323	5.743914	7.034805	-0.585903	7.151506	6.682612
21	5	72	-8.548759	-0.783782	5.743914	-5.211532	-0.585903	7.151506	-2.529508
21	5	9	8.522245	-5.411820	-2.675285	-15.182401	4.813368	4.802911	-2.529508
21	5	3	-2.785999	-0.783782	5.742242	-5.212297	4.813368	4.802911	-2.529507
21	5	2	-9.446470	5.078323	5.743914	7.034805	4.813368	4.802911	6.682612
22	6	9	-9.375940	6.781657	6.789443	-1.063660	-0.245045	8.777727	-3.518270
22	6	52	11.714744	-4.802365	-5.010115	-17.273116	7.451141	4.151190	-3.594050
22	6	33	5.148278	-4.802176	-5.010115	-17.272995	-0.245045	8.777727	-3.594050
22	6	2	-2.548091	6.781656	6.789437	10.559750	7.451141	4.151190	5.541295
22	6	2	-5.260029	0.168466	6.789443	5.391429	-0.245045	8.777727	5.536550
22	6	2	-12.081602	6.781657	6.789443	10.559751	-0.245045	8.777727	5.541295
23	5	50	-6.432256	7.460024	-1.333284	-9.932595	-5.513954	7.002978	-2.866324
23	5	16	5.755653	-3.522363	-7.313587	-20.458076	-5.513954	7.002978	-2.866324
23	5	10	-13.055805	7.460024	-1.333284	2.572790	-5.513954	7.002978	8.073023
23	5	21	9.626691	-3.522627	-7.316154	-20.515918	6.503777	1.583298	-2.866324
23	5	3	-9.186301	7.460024	-1.333284	2.572790	6.503777	1.583298	8.073023
24	2	51	-10.674477	6.045480	7.012499	10.242095	6.135699	-0.770225	7.958864
24	2	49	10.215709	-5.976486	-4.909416	-16.098304	6.135699	-0.770225	-5.174621
25	6	43	-14.223464	6.718319	5.370969	-1.806006	-4.716886	7.044273	-5.883517
25	6	28	-17.563831	6.718319	5.371045	10.131686	-4.716894	7.044273	5.508497
25	6	8	6.291558	-2.332137	-3.102898	-11.857017	6.203229	3.375518	-6.041462
25	6	8	-7.591215	6.718319	5.362746	-1.806004	6.203229	3.375518	-5.883514
25	6	11	-10.934168	6.718319	5.370233	10.131686	6.203229	3.375518	5.508497
25	6	2	2.940358	-0.754950	-0.315563	3.529156	6.203229	3.375518	5.495431
26	10	4	-4.733962	7.395722	-1.631329	6.309304	6.183012	1.421538	6.222929
26	10	41	6.395696	-5.150126	-7.959169	-12.893838	-4.216705	7.052291	-3.900839
26	10	2	-9.753037	7.405603	4.995973	10.222054	6.183012	1.421538	6.222929
26	10	9	-7.836067	7.405588	-1.631329	6.309305	-4.216705	7.052291	6.222929
26	10	3	-1.133769	-2.567520	4.995309	-7.234048	6.183012	1.421538	-3.900839
26	10	17	9.497805	-5.150235	-7.959380	-12.893869	6.183012	1.421538	-3.900839
26	10	4	-4.074422	1.172196	4.995973	4.251380	6.183012	1.421538	6.222929
26	10	3	-12.855141	7.405603	4.995973	10.222054	-4.216705	7.052291	6.222929
26	10	14	-5.107073	7.401046	-1.631329	-5.252269	-4.216705	7.052291	-3.900832
26	10	1	-4.521125	1.272155	4.995973	-7.225828	-4.216705	7.052291	-3.900839
27	3	45	-12.374678	2.653828	6.660686	-3.353571	-0.302715	2.735076	3.555581
27	3	51	-6.393564	2.653827	6.660686	-3.353572	5.710011	-1.207204	3.555580
27	3	4	5.151206	-7.530999	-3.306885	-16.867180	5.710011	-1.207203	3.555580
28	5	81	4.347696	-4.243491	-5.841715	-17.261934	-4.860570	7.019009	-2.633914
28	5	9	-11.334345	6.611416	6.064223	9.448462	-4.860570	7.019009	4.332941
28	5	6	10.605631	-5.464704	-5.841832	-17.274915	5.803072	1.263821	-2.633914
28	5	3	-2.634399	0.851229	6.064223	1.465418	-4.860570	7.019009	-0.810311
28	5	1	-2.634391	0.851229	6.064223	-4.599557	-4.860569	7.019009	-2.633913
29	4	41	7.544580	-5.915378	-2.505275	-18.588240	-1.470084	8.037980	-5.308699
29	4	51	9.955525	-5.915378	-2.505565	-18.588276	7.024064	4.593208	-5.308699
29	4	5	-2.823034	6.103889	8.828910	-3.973550	7.024064	4.593208	-5.308687
29	4	3	-5.243143	6.188972	8.829249	-3.954836	-1.470084	8.037980	-5.308686
30	3	12	-14.433171	6.614369	8.215686	5.190196	7.058566	3.374283	5.903043
30	3	70	-8.032512	6.614369	8.215684	-5.646944	7.058566	3.374284	-4.868074
30	3	18	10.608155	-4.087461	-3.143178	-23.545968	7.058566	3.374283	-4.868075
31	6	36	-1.079674	2.613284	4.944217	-3.991839	6.403946	0.163473	-3.937787
31	6	19	-1.112890	2.613329	4.946201	-3.991642	1.158174	5.737529	-3.937787
31	6	3	6.699899	-5.589681	0.086345	-17.300359	1.158172	5.737529	-3.937787
31	6	14	6.732681	-5.589681	0.085937	-17.300360	6.403946	0.163473	-3.937787
31	6	16	-5.480295	2.613695	4.988969	5.529050	6.403946	0.163473	6.622031
31	6	12	-5.512958	2.613695	4.988973	5.529050	1.158173	5.737529	6.622031
32	2	77	-12.043769	6.433627	6.599394	10.763885	-6.802941	5.666196	6.876257
32	2	23	4.252487	-4.596349	4.353810	-9.664873	-6.802941	5.666196	-2.563729
33	3	79	-13.283287	6.370108	8.845864	10.764850	-4.013381	7.154044	4.730061
33	3	18	-7.442305	6.368307	8.845853	10.761459	6.140760	2.966907	4.730061
33	3	3	9.335847	-2.250354	0.978463	-13.096578	6.140760	2.966907	-7.063198
34	8	16	-14.281468	6.018203	1.974623	11.833779	-2.997141	6.498751	6.398110
34	8	33	-8.672567	0.433039	1.974623	10.418973	-2.997141	6.498751	6.398094
34	8	7	-19.501059	6.018203	6.712165	11.936971	-2.997141	6.498751	6.398110
34	8	15	-13.892483	0.433040	6.712165	10.522166	-2.997141	6.498751	6.398096
34	8	3	-13.042449	6.018203	6.712165	11.936971	7.985164	3.033148	6.398110
34	8	10	-7.432059	0.433035	6.712165	10.522145	7.985164	3.033148	6.398096
34	8	15	8.401395	-4.842672	-3.739579	-7.481179	7.985164	3.033148	-2.637882
34	8	1	-7.821796	6.018200	1.974623	11.833773	7.985164	3.033148	6.398110
35	9	20	5.849972	-3.774750	-5.837343	-12.772989	-4.080917	8.038681	-3.626888
35	9	17	8.930637	-3.774750	-6.226164	-12.772953	7.434999	2.347758	-3.626896
35	9	24	-9.278556	6.701569	-1.232679	5.278475	-4.080917	8.038681	7.864648
35	9	4	-0.784416	-0.439020	-2.113366	-8.543154	-4.080917	8.038681	-3.626897
35	9	2	-3.669211	6.701550	-1.391158	0.219576	7.434999	2.347757	3.518418
35	9	17	-6.769675	6.701569	-1.249137	0.233244	-4.080917	8.038681	3.560709
35	9	2	-2.740746	6.700650	-1.521620	-1.041192	7.434999	2.347758	-3.619096
35	9	6	-5.821978	6.701569	-1.267427	-1.027906	-4.080917	8.038681	-3.618592
35	9	8	-6.197823	6.701569	-1.258749	5.277047	7.434999	2.347757	7.864648
36	5	70	-9.919464	6.729125	7.659545	-2.357415	-1.642906	7.177395	-5.429158
36	5	17	-9.919483	6.729125	7.659545	5.777246	-1.642906	7.177395	-0.387440
36	5	5	-5.262041	6.729125	7.659545	-2.357416	7.005494	0.737468	-5.429158
36	5	3	-5.262007	6.729125	7.659545	5.777245	7.005494	0.737468	-0.387440
36	5	5	6.811687	-4.465583	4.308237	-13.900686	7.005494	0.737468	-5.429158
37	8	11	-14.646242	6.329846	6.511789	9.454971	-3.744892	6.243975	6.255363
37	8	28	6.767464	4.257118	-6.066098	-12.076576	5.110094	-0.008434	-5.055261
37	8	38	-8.790399	6.329845	6.511789	9.437613	-3.744892	6.243975	1.034951
37	8	2	-12.017959	6.329846	6.511789	9.454646	0.688114	1.868612	6.255363
37	8	5	-6.162111	6.329730	6.511789	9.418954	0.688114	1.868611	1.034951
37	8	6	-9.286758	6.329846	6.511789	9.452460	5.110094	-0.008434	6.255363
37	8	2	-3.420294	6.124537	6.511789	9.294644	5.110094	-0.008434	1.034951
37	8	8	4.036263	4.257118	-6.064782	-10.686660	0.688113	1.868614	-5.055416
38	8	46	9.636846	-5.281876	-2.750586	-13.015886	6.461620	2.325633	-4.364308
38	8	9	-6.281897	6.869973	8.656294	9.702998	6.461620	2.325633	5.640824
38	8	5	-10.779400	6.870094	8.656294	9.702998	-4.291274	6.854779	5.640824
38	8	6	-6.079650	6.869933	8.656294	-1.426715	-4.291274	6.854779	-4.057697
38	8	7	-6.083366	6.869934	8.656294	7.933612	-4.291274	6.854779	1.537551
38	8	4	-1.579281	6.789277	8.656040	-1.426720	6.461620	2.325633	-4.057701
38	8	18	-1.583031	6.789686	8.656042	7.933609	6.461620	2.325633	1.537551
38	8	5	5.138090	-5.047924	-2.744747	-13.014589	-4.291274	6.854779	-4.364308
39	1	100	11.774579	3.293168	-3.622903	-12.358024	5.532550	3.840947	-7.608689
40	3	68	-5.977824	7.484001	7.857503	5.261580	5.475767	-0.017196	0.435685
40	3	26	-11.295675	7.489221	7.857533	10.981470	5.475767	-0.017196	6.354132
40	3	6	7.092764	-2.285228	-1.446005	-10.805623	5.475767	-0.017196	-6.194811
41	1	100	5.187067	-4.401867	-3.184296	-19.936144	-7.286082	9.100095	-3.836213
42	10	45	10.980068	-4.051875	-5.122996	-16.827710	3.764658	6.686548	-5.068110
42	10	16	7.653153	-4.051872	-3.997857	-16.039821	-2.887755	7.894479	-5.067663
42	10	5	4.492569	-4.034257	4.772294	-9.453195	-2.887755	7.894479	-4.971037
42	10	3	-4.815236	1.665642	7.383072	8.063669	-2.887755	7.894479	7.948606
42	10	6	-5.793538	7.273272	0.833127	5.645394	3.764658	6.686548	7.905770
42	10	7	-3.126456	1.665637	0.802244	4.994054	-2.887755	7.894479	7.876460
42	10	5	-7.440930	7.273272	7.392637	8.659040	3.764658	6.686548	7.951995
42	10	3	-1.357995	1.665063	7.273870	7.877944	3.764658	6.686548	7.947232
42	10	3	-9.122027	7.273272	0.838393	5.657832	-2.887755	7.894479	7.906216
42	10	2	-10.763945	7.273272	7.394309	8.661941	-2.887755	7.894479	7.952008
43	4	84	7.561370	-6.055504	-3.277054	-20.858358	-9.022462	7.311172	-6.796006
43	4	1	-7.644851	6.690045	6.765686	9.915263	-9.022462	7.311172	5.870833
43	4	10	-4.234165	0.548895	6.765650	-7.557643	-9.022462	7.311172	-6.679211
43	4	5	-6.919317	6.690045	6.765686	6.610305	-9.022462	7.311172	-0.134856
44	2	87	-16.168322	7.815224	5.308951	10.652573	2.529964	-1.166426	6.908221
44	2	13	5.823011	-1.411053	-7.404380	-15.936151	2.529964	-1.166426	1.711809
45	4	39	-10.033237	6.903990	7.132832	-3.703265	0.570477	4.541762	-6.127907
45	4	22	5.335953	-0.982978	-3.017797	-22.644198	0.570477	4.541762	-6.128003
45	4	15	-3.999357	6.903928	7.132832	-3.703824	7.134098	1.413258	-6.127907
45	4	24	11.369846	-0.982988	-3.025190	-23.265914	7.134098	1.413258	-6.128003
46	3	60	9.561097	-4.395101	-3.018375	-11.362788	5.382690	1.321707	-6.168745
46	3	26	-5.552025	6.696252	6.123959	7.100205	5.382690	1.321707	-0.450860
46	3	14	-10.842974	6.696445	6.123959	12.995171	5.382690	1.321707	6.184477
47	2	96	9.480098	-4.029786	-4.065457	-22.096886	7.819672	-1.633521	-6.588497
47	2	4	-6.437246	3.570858	6.985912	7.952115	7.819672	-1.633521	5.783888
48	5	17	-10.865579	3.936261	7.214928	9.458215	-2.176569	6.974443	8.356079
